model_key,model_label,person_index,action_verb_count,bullet_count,char_count,explanation_connector_count,line_count,medical_disclaimer_present,numeric_evidence_count,required_heading_count,required_heading_coverage,word_count
student_qwen_from_both,Student: 0.5B from Both,300,6,8,3084,2,26,1,14,5,1.0,450
student_qwen_from_both,Student: 0.5B from Both,301,9,4,2652,3,22,1,17,5,1.0,387
student_qwen_from_both,Student: 0.5B from Both,302,9,5,2889,3,23,1,20,5,1.0,424
student_qwen_from_both,Student: 0.5B from Both,303,7,3,2704,1,21,1,15,5,1.0,397
student_qwen_from_both,Student: 0.5B from Both,304,7,5,3034,2,23,1,16,5,1.0,440
student_qwen_from_both,Student: 0.5B from Both,305,10,3,2618,1,21,1,12,5,1.0,388
student_qwen_from_both,Student: 0.5B from Both,306,11,4,2958,1,22,1,10,5,1.0,436
student_qwen_from_both,Student: 0.5B from Both,307,13,6,2985,2,24,1,11,5,1.0,433
student_qwen_from_both,Student: 0.5B from Both,308,9,4,2778,1,22,1,17,5,1.0,400
student_qwen_from_both,Student: 0.5B from Both,309,8,8,2863,2,26,1,10,5,1.0,400
student_qwen_from_both,Student: 0.5B from Both,310,7,4,3062,3,22,1,18,5,1.0,458
student_qwen_from_both,Student: 0.5B from Both,311,10,4,2928,2,22,1,11,5,1.0,435
student_qwen_from_both,Student: 0.5B from Both,312,7,3,2470,1,21,1,17,5,1.0,353
student_qwen_from_both,Student: 0.5B from Both,313,9,4,2909,1,22,1,11,5,1.0,434
student_qwen_from_both,Student: 0.5B from Both,314,8,8,2624,4,26,1,10,5,1.0,371
student_qwen_from_both,Student: 0.5B from Both,315,11,5,2849,2,23,1,11,5,1.0,417
student_qwen_from_both,Student: 0.5B from Both,316,10,6,2830,1,24,1,9,5,1.0,413
student_qwen_from_both,Student: 0.5B from Both,317,7,6,2627,3,24,1,15,5,1.0,385
student_qwen_from_both,Student: 0.5B from Both,318,12,4,2745,3,22,1,14,5,1.0,397
student_qwen_from_both,Student: 0.5B from Both,319,11,6,2905,2,24,1,7,5,1.0,429
student_qwen_from_both,Student: 0.5B from Both,320,11,5,2837,3,23,1,11,5,1.0,414
student_qwen_from_both,Student: 0.5B from Both,321,13,4,2923,5,22,1,9,5,1.0,424
student_qwen_from_both,Student: 0.5B from Both,322,10,4,3116,3,22,1,11,5,1.0,452
student_qwen_from_both,Student: 0.5B from Both,323,8,4,2563,3,22,1,18,5,1.0,380
student_qwen_from_both,Student: 0.5B from Both,324,7,5,2896,2,23,1,9,5,1.0,425
student_qwen_from_both,Student: 0.5B from Both,326,5,5,3134,1,23,1,20,5,1.0,466
student_qwen_from_both,Student: 0.5B from Both,327,10,4,3096,2,22,1,13,5,1.0,453
student_qwen_from_both,Student: 0.5B from Both,328,9,5,2729,4,24,1,13,5,1.0,404
student_qwen_from_both,Student: 0.5B from Both,329,9,5,2905,3,23,1,10,5,1.0,419
student_qwen_from_both,Student: 0.5B from Both,330,10,8,2888,2,26,1,13,5,1.0,420
student_qwen_from_both,Student: 0.5B from Both,331,8,5,3126,2,23,1,20,5,1.0,463
student_qwen_from_both,Student: 0.5B from Both,332,11,5,2661,3,23,1,11,5,1.0,391
student_qwen_from_both,Student: 0.5B from Both,333,8,3,2742,1,21,1,17,5,1.0,406
student_qwen_from_both,Student: 0.5B from Both,334,8,5,2645,2,23,1,18,5,1.0,381
student_qwen_from_both,Student: 0.5B from Both,335,8,9,3089,2,28,1,14,5,1.0,445
student_qwen_from_both,Student: 0.5B from Both,336,7,10,2721,2,28,1,15,5,1.0,393
student_qwen_from_both,Student: 0.5B from Both,337,7,4,2453,1,22,1,13,5,1.0,363
student_qwen_from_both,Student: 0.5B from Both,338,10,9,3143,2,28,1,17,5,1.0,450
student_qwen_from_both,Student: 0.5B from Both,339,9,3,2439,1,21,1,14,5,1.0,353
student_qwen_from_both,Student: 0.5B from Both,340,11,4,2676,3,22,1,10,5,1.0,388
student_qwen_from_both,Student: 0.5B from Both,341,11,5,2838,2,23,1,8,5,1.0,413
student_qwen_from_both,Student: 0.5B from Both,342,8,4,2771,2,22,1,10,5,1.0,409
student_qwen_from_both,Student: 0.5B from Both,343,9,8,2739,3,26,1,7,5,1.0,398
student_qwen_from_both,Student: 0.5B from Both,344,11,4,2595,1,22,1,16,5,1.0,387
student_qwen_from_both,Student: 0.5B from Both,345,10,6,2659,3,24,1,8,5,1.0,388
student_qwen_from_both,Student: 0.5B from Both,346,11,5,2789,3,23,1,12,5,1.0,401
student_qwen_from_both,Student: 0.5B from Both,347,15,15,2465,1,28,1,16,5,1.0,353
student_qwen_from_both,Student: 0.5B from Both,348,9,5,2717,2,23,1,13,5,1.0,393
student_qwen_from_both,Student: 0.5B from Both,349,7,5,2759,2,23,1,8,5,1.0,401
student_qwen_from_both,Student: 0.5B from Both,350,9,4,2725,1,22,1,15,5,1.0,401
student_qwen_from_both,Student: 0.5B from Both,351,8,6,2498,1,25,1,15,5,1.0,370
student_qwen_from_both,Student: 0.5B from Both,353,8,6,2947,2,24,1,11,5,1.0,425
student_qwen_from_both,Student: 0.5B from Both,354,6,4,2756,1,22,1,10,5,1.0,405
student_qwen_from_both,Student: 0.5B from Both,355,8,6,2774,2,24,1,14,5,1.0,411
student_qwen_from_both,Student: 0.5B from Both,356,7,4,2885,2,24,1,10,5,1.0,420
student_qwen_from_both,Student: 0.5B from Both,357,11,4,2749,2,22,1,12,5,1.0,406
student_qwen_from_both,Student: 0.5B from Both,358,7,5,2992,1,23,1,9,5,1.0,431
student_qwen_from_both,Student: 0.5B from Both,359,7,3,2914,3,21,1,15,5,1.0,431
student_qwen_from_both,Student: 0.5B from Both,360,7,5,2613,1,23,1,18,5,1.0,389
student_qwen_from_both,Student: 0.5B from Both,361,10,8,2779,3,26,1,11,5,1.0,402
student_qwen_from_both,Student: 0.5B from Both,362,7,8,2614,2,26,1,15,5,1.0,368
student_qwen_from_both,Student: 0.5B from Both,363,8,6,2916,1,24,1,11,5,1.0,434
student_qwen_from_both,Student: 0.5B from Both,364,6,10,3002,1,28,1,10,5,1.0,422
student_qwen_from_both,Student: 0.5B from Both,365,9,5,2903,2,23,1,8,5,1.0,419
student_qwen_from_both,Student: 0.5B from Both,366,15,15,2640,1,28,1,15,5,1.0,380
student_qwen_from_both,Student: 0.5B from Both,367,13,4,2755,3,22,1,16,5,1.0,397
student_qwen_from_both,Student: 0.5B from Both,368,8,3,2578,2,21,1,16,5,1.0,373
student_qwen_from_both,Student: 0.5B from Both,369,9,5,2630,2,23,1,22,5,1.0,391
student_qwen_from_both,Student: 0.5B from Both,370,9,4,2435,1,22,1,15,5,1.0,364
student_qwen_from_both,Student: 0.5B from Both,371,6,6,2507,4,24,1,16,5,1.0,369
student_qwen_from_both,Student: 0.5B from Both,372,10,5,2707,1,23,1,11,5,1.0,397
student_qwen_from_both,Student: 0.5B from Both,373,7,6,2484,3,24,1,15,5,1.0,360
student_qwen_from_both,Student: 0.5B from Both,375,10,4,2675,4,22,1,18,5,1.0,402
student_qwen_from_both,Student: 0.5B from Both,376,6,5,2466,3,23,1,15,5,1.0,366
student_qwen_from_both,Student: 0.5B from Both,377,11,5,2973,2,23,1,17,5,1.0,434
student_qwen_from_both,Student: 0.5B from Both,378,5,6,2637,3,24,1,9,5,1.0,383
student_qwen_from_both,Student: 0.5B from Both,379,11,4,2564,2,22,1,7,5,1.0,367
student_qwen_from_both,Student: 0.5B from Both,380,6,4,3100,2,22,1,10,5,1.0,443
student_qwen_from_both,Student: 0.5B from Both,381,12,6,3066,2,24,1,20,5,1.0,461
student_qwen_from_both,Student: 0.5B from Both,382,7,5,2758,2,23,1,13,5,1.0,409
student_qwen_from_both,Student: 0.5B from Both,383,8,5,2763,4,23,1,16,5,1.0,406
student_qwen_from_both,Student: 0.5B from Both,384,8,3,2630,2,21,1,15,5,1.0,377
student_qwen_from_both,Student: 0.5B from Both,385,9,4,2647,2,23,1,10,5,1.0,382
student_qwen_from_both,Student: 0.5B from Both,386,11,9,2996,3,27,1,12,5,1.0,432
student_qwen_from_both,Student: 0.5B from Both,387,10,5,2733,2,23,1,17,5,1.0,401
student_qwen_from_both,Student: 0.5B from Both,388,10,7,2959,2,25,1,10,5,1.0,438
student_qwen_from_both,Student: 0.5B from Both,389,11,4,3086,2,24,1,9,5,1.0,445
student_qwen_from_both,Student: 0.5B from Both,390,9,4,2676,2,22,1,9,5,1.0,385
student_qwen_from_both,Student: 0.5B from Both,391,10,5,3172,3,23,1,18,5,1.0,468
student_qwen_from_both,Student: 0.5B from Both,392,15,15,2546,2,28,1,16,5,1.0,367
student_qwen_from_both,Student: 0.5B from Both,393,12,5,2672,2,23,1,15,5,1.0,401
student_qwen_from_both,Student: 0.5B from Both,394,9,4,2674,2,22,1,21,5,1.0,399
student_qwen_from_both,Student: 0.5B from Both,396,12,6,2625,4,24,1,11,5,1.0,396
student_qwen_from_both,Student: 0.5B from Both,397,11,4,2944,4,22,1,12,5,1.0,429
student_qwen_from_both,Student: 0.5B from Both,398,8,4,2334,1,22,1,12,5,1.0,341
student_qwen_from_both,Student: 0.5B from Both,399,8,4,3083,2,22,1,19,5,1.0,457
student_qwen_from_both,Student: 0.5B from Both,400,11,5,3043,3,23,1,17,5,1.0,438
student_qwen_from_both,Student: 0.5B from Both,401,10,5,2548,2,23,1,16,5,1.0,380
student_qwen_from_both,Student: 0.5B from Both,402,10,5,2956,1,23,1,15,5,1.0,443
student_qwen_from_both,Student: 0.5B from Both,403,8,5,2833,3,23,1,20,5,1.0,413
student_qwen_from_both,Student: 0.5B from Both,404,9,7,2522,2,25,1,12,5,1.0,362
student_qwen_from_both,Student: 0.5B from Both,405,7,10,2710,3,29,1,25,5,1.0,403
student_qwen_from_both,Student: 0.5B from Both,406,9,6,2943,2,24,1,19,5,1.0,421
student_qwen_from_both,Student: 0.5B from Both,407,7,5,2939,3,23,1,11,5,1.0,426
student_qwen_from_both,Student: 0.5B from Both,408,11,3,2636,2,21,1,10,5,1.0,381
student_qwen_from_both,Student: 0.5B from Both,409,10,4,2866,3,22,1,17,5,1.0,418
student_qwen_from_both,Student: 0.5B from Both,410,10,5,2894,4,23,1,17,5,1.0,420
student_qwen_from_both,Student: 0.5B from Both,411,9,5,2840,1,24,1,14,5,1.0,405
student_qwen_from_both,Student: 0.5B from Both,412,7,4,2396,2,22,1,16,5,1.0,350
student_qwen_from_both,Student: 0.5B from Both,413,12,4,2992,2,22,1,14,5,1.0,444
student_qwen_from_both,Student: 0.5B from Both,414,12,3,2612,2,21,1,14,5,1.0,392
student_qwen_from_both,Student: 0.5B from Both,415,10,5,2644,3,23,1,14,5,1.0,391
student_qwen_from_both,Student: 0.5B from Both,416,9,5,2639,3,23,1,11,5,1.0,385
student_qwen_from_both,Student: 0.5B from Both,417,9,5,2922,2,23,1,9,5,1.0,422
student_qwen_from_both,Student: 0.5B from Both,419,9,5,2984,1,23,1,17,5,1.0,431
student_qwen_from_both,Student: 0.5B from Both,420,9,6,2639,2,24,1,10,5,1.0,381
student_qwen_from_both,Student: 0.5B from Both,421,6,4,2624,3,22,1,12,5,1.0,387
student_qwen_from_both,Student: 0.5B from Both,422,9,6,2828,4,24,1,11,5,1.0,406
student_qwen_from_both,Student: 0.5B from Both,423,8,3,2592,1,21,1,13,5,1.0,385
student_qwen_from_both,Student: 0.5B from Both,424,8,9,2672,2,27,1,18,5,1.0,383
student_qwen_from_both,Student: 0.5B from Both,425,10,5,2812,2,23,1,11,5,1.0,413
student_qwen_from_both,Student: 0.5B from Both,426,6,4,2649,4,22,1,14,5,1.0,384
student_qwen_from_both,Student: 0.5B from Both,427,8,6,3118,2,24,1,10,5,1.0,456
student_qwen_from_both,Student: 0.5B from Both,428,8,3,2604,2,21,1,17,5,1.0,374
student_qwen_from_both,Student: 0.5B from Both,429,7,4,2818,1,22,1,17,5,1.0,410
student_qwen_from_both,Student: 0.5B from Both,430,9,4,2630,2,22,1,17,5,1.0,384
student_qwen_from_both,Student: 0.5B from Both,431,7,4,2674,2,22,1,14,5,1.0,393
student_qwen_from_both,Student: 0.5B from Both,432,12,4,2859,2,22,1,15,5,1.0,424
student_qwen_from_both,Student: 0.5B from Both,433,12,4,3131,2,22,1,11,5,1.0,453
student_qwen_from_both,Student: 0.5B from Both,434,7,4,2955,2,22,1,19,5,1.0,431
student_qwen_from_both,Student: 0.5B from Both,435,11,16,3220,3,35,1,27,5,1.0,484
student_qwen_from_both,Student: 0.5B from Both,436,9,5,2709,1,23,1,9,5,1.0,391
student_qwen_from_both,Student: 0.5B from Both,437,9,4,2935,2,22,1,14,5,1.0,427
student_qwen_from_both,Student: 0.5B from Both,438,8,5,2543,1,23,1,22,5,1.0,364
student_qwen_from_both,Student: 0.5B from Both,439,7,3,2737,2,21,1,15,5,1.0,409
student_qwen_from_both,Student: 0.5B from Both,440,10,5,2960,2,23,1,10,5,1.0,435
student_qwen_from_both,Student: 0.5B from Both,441,11,5,2990,1,23,1,8,5,1.0,430
student_qwen_from_both,Student: 0.5B from Both,442,8,4,2703,2,22,1,12,5,1.0,389
student_qwen_from_both,Student: 0.5B from Both,443,11,4,2776,1,22,1,12,5,1.0,422
student_qwen_from_both,Student: 0.5B from Both,444,7,6,2949,3,24,1,17,5,1.0,423
student_qwen_from_both,Student: 0.5B from Both,445,11,5,2764,2,23,1,13,5,1.0,404
student_qwen_from_both,Student: 0.5B from Both,446,10,3,2744,2,21,1,8,5,1.0,393
student_qwen_from_both,Student: 0.5B from Both,447,9,5,3146,2,23,1,12,5,1.0,453
student_qwen_from_both,Student: 0.5B from Both,448,10,4,2568,1,22,1,13,5,1.0,380
student_qwen_from_both,Student: 0.5B from Both,449,8,3,2519,2,21,1,15,5,1.0,359
student_qwen_from_both,Student: 0.5B from Both,450,8,6,2733,2,24,1,11,5,1.0,386
student_qwen_from_both,Student: 0.5B from Both,451,10,8,2464,3,26,1,9,5,1.0,353
student_qwen_from_both,Student: 0.5B from Both,452,12,5,2706,3,23,1,14,5,1.0,394
student_qwen_from_both,Student: 0.5B from Both,453,9,6,2685,4,24,1,13,5,1.0,390
student_qwen_from_both,Student: 0.5B from Both,454,10,5,2783,4,23,1,18,5,1.0,413
student_qwen_from_both,Student: 0.5B from Both,455,8,4,2656,2,22,1,9,5,1.0,386
student_qwen_from_both,Student: 0.5B from Both,456,8,3,2596,2,21,1,18,5,1.0,381
student_qwen_from_both,Student: 0.5B from Both,457,10,5,2866,4,23,1,11,5,1.0,422
student_qwen_from_both,Student: 0.5B from Both,458,8,8,2574,3,27,1,23,5,1.0,387
student_qwen_from_both,Student: 0.5B from Both,459,9,5,2653,3,23,1,19,5,1.0,392
student_qwen_from_both,Student: 0.5B from Both,460,11,4,3020,4,22,1,9,5,1.0,445
student_qwen_from_both,Student: 0.5B from Both,461,11,4,2745,3,22,1,16,5,1.0,403
student_qwen_from_both,Student: 0.5B from Both,462,9,10,2971,2,29,1,23,5,1.0,441
student_qwen_from_both,Student: 0.5B from Both,463,8,4,2748,4,22,1,20,5,1.0,405
student_qwen_from_both,Student: 0.5B from Both,464,6,2,2524,3,20,1,7,5,1.0,370
student_qwen_from_both,Student: 0.5B from Both,465,9,7,3012,3,25,1,17,5,1.0,435
student_qwen_from_both,Student: 0.5B from Both,466,9,4,2560,1,22,1,14,5,1.0,376
student_qwen_from_both,Student: 0.5B from Both,467,7,4,2531,2,22,1,18,5,1.0,370
student_qwen_from_both,Student: 0.5B from Both,468,11,3,2823,3,21,1,18,5,1.0,413
student_qwen_from_both,Student: 0.5B from Both,469,9,5,2616,2,23,1,11,5,1.0,392
student_qwen_from_both,Student: 0.5B from Both,470,8,4,3133,3,22,1,21,5,1.0,460
student_qwen_from_both,Student: 0.5B from Both,471,10,4,2705,1,22,1,12,5,1.0,393
student_qwen_from_both,Student: 0.5B from Both,472,7,4,2702,1,22,1,11,5,1.0,391
student_qwen_from_both,Student: 0.5B from Both,473,11,5,2878,2,23,1,16,5,1.0,412
student_qwen_from_both,Student: 0.5B from Both,474,5,6,2837,1,24,1,9,5,1.0,405
student_qwen_from_both,Student: 0.5B from Both,475,7,4,2658,3,22,1,13,5,1.0,384
student_qwen_from_both,Student: 0.5B from Both,476,12,4,2837,2,22,1,9,5,1.0,421
student_qwen_from_both,Student: 0.5B from Both,477,9,5,2984,1,23,1,16,5,1.0,434
student_qwen_from_both,Student: 0.5B from Both,478,8,5,3053,1,23,1,10,5,1.0,434
student_qwen_from_both,Student: 0.5B from Both,479,7,5,2716,3,23,1,9,5,1.0,395
student_qwen_from_both,Student: 0.5B from Both,480,8,3,2884,2,21,1,15,5,1.0,424
student_qwen_from_both,Student: 0.5B from Both,481,7,5,2703,2,24,1,14,5,1.0,382
student_qwen_from_both,Student: 0.5B from Both,482,11,4,2888,1,22,1,17,5,1.0,436
student_qwen_from_both,Student: 0.5B from Both,483,12,5,2929,3,25,1,11,5,1.0,428
student_qwen_from_both,Student: 0.5B from Both,484,8,6,2831,1,25,1,11,5,1.0,394
student_qwen_from_both,Student: 0.5B from Both,485,8,4,2590,4,22,1,17,5,1.0,380
student_qwen_from_both,Student: 0.5B from Both,486,6,5,2635,2,23,1,16,5,1.0,377
student_qwen_from_both,Student: 0.5B from Both,487,10,6,3150,2,24,1,14,5,1.0,463
student_qwen_from_both,Student: 0.5B from Both,488,7,6,2631,2,25,1,14,5,1.0,389
student_qwen_from_both,Student: 0.5B from Both,489,11,3,2658,3,21,1,12,5,1.0,395
student_qwen_from_both,Student: 0.5B from Both,490,12,3,2934,3,21,1,19,5,1.0,430
student_qwen_from_both,Student: 0.5B from Both,491,10,3,2844,2,21,1,15,5,1.0,422
student_qwen_from_both,Student: 0.5B from Both,492,11,5,2777,3,23,1,17,5,1.0,401
student_qwen_from_both,Student: 0.5B from Both,493,10,6,2453,2,24,1,14,5,1.0,357
student_qwen_from_both,Student: 0.5B from Both,494,6,3,2417,3,21,1,17,5,1.0,357
student_qwen_from_both,Student: 0.5B from Both,495,8,5,2697,3,23,1,8,5,1.0,389
student_qwen_from_both,Student: 0.5B from Both,496,15,15,2592,2,28,1,16,5,1.0,373
student_qwen_from_both,Student: 0.5B from Both,497,9,4,2956,2,22,1,14,5,1.0,435
student_qwen_from_both,Student: 0.5B from Both,498,9,4,2613,3,22,1,17,5,1.0,383
student_qwen_from_both,Student: 0.5B from Both,499,7,6,2779,1,24,1,9,5,1.0,398
student_qwen_from_both,Student: 0.5B from Both,500,8,5,2788,2,23,1,8,5,1.0,401
student_qwen_from_both,Student: 0.5B from Both,501,10,9,2882,4,27,1,15,5,1.0,415
student_qwen_from_both,Student: 0.5B from Both,502,8,3,2602,2,21,1,16,5,1.0,377
student_qwen_from_both,Student: 0.5B from Both,503,11,6,2762,2,24,1,14,5,1.0,406
student_qwen_from_both,Student: 0.5B from Both,505,12,14,2871,2,28,1,17,5,1.0,418
student_qwen_from_both,Student: 0.5B from Both,506,13,6,3218,2,24,1,17,5,1.0,474
student_qwen_from_both,Student: 0.5B from Both,507,10,4,3048,3,22,1,16,5,1.0,446
student_qwen_from_both,Student: 0.5B from Both,508,10,4,2603,3,22,1,17,5,1.0,384
student_qwen_from_both,Student: 0.5B from Both,509,11,5,3027,2,23,1,17,5,1.0,445
student_qwen_from_both,Student: 0.5B from Both,510,7,7,3315,1,26,1,14,5,1.0,484
student_qwen_from_both,Student: 0.5B from Both,511,8,10,3034,2,29,1,23,5,1.0,446
student_qwen_from_both,Student: 0.5B from Both,512,9,3,2583,1,21,1,12,5,1.0,382
student_qwen_from_both,Student: 0.5B from Both,513,9,5,3226,2,23,1,16,5,1.0,480
student_qwen_from_both,Student: 0.5B from Both,514,10,4,2826,3,22,1,17,5,1.0,418
student_qwen_from_both,Student: 0.5B from Both,515,10,4,2957,2,23,1,16,5,1.0,428
student_qwen_from_both,Student: 0.5B from Both,516,9,5,2639,3,23,1,11,5,1.0,372
student_qwen_from_both,Student: 0.5B from Both,517,9,6,2777,1,24,1,12,5,1.0,396
student_qwen_from_both,Student: 0.5B from Both,518,12,7,2880,4,25,1,12,5,1.0,406
student_qwen_from_both,Student: 0.5B from Both,519,9,5,2910,1,23,1,11,5,1.0,433
student_qwen_from_both,Student: 0.5B from Both,520,9,5,2858,2,23,1,14,5,1.0,418
student_qwen_from_both,Student: 0.5B from Both,521,6,6,3269,2,24,1,12,5,1.0,477
student_qwen_from_both,Student: 0.5B from Both,522,10,5,2909,3,23,1,12,5,1.0,431
student_qwen_from_both,Student: 0.5B from Both,523,10,6,2664,2,24,1,7,5,1.0,382
student_qwen_from_both,Student: 0.5B from Both,524,7,3,2628,1,21,1,13,5,1.0,389
student_qwen_from_both,Student: 0.5B from Both,525,8,6,2716,2,24,1,15,5,1.0,410
student_qwen_from_both,Student: 0.5B from Both,526,7,4,2669,2,22,1,10,5,1.0,388
student_qwen_from_both,Student: 0.5B from Both,527,7,5,2758,1,24,1,10,5,1.0,408
student_qwen_from_both,Student: 0.5B from Both,528,10,6,3063,2,24,1,14,5,1.0,458
student_qwen_from_both,Student: 0.5B from Both,529,9,5,2586,1,23,1,14,5,1.0,368
student_qwen_from_both,Student: 0.5B from Both,530,8,3,2566,4,21,1,18,5,1.0,380
student_qwen_from_both,Student: 0.5B from Both,531,7,3,3000,4,21,1,16,5,1.0,435
student_qwen_from_both,Student: 0.5B from Both,532,9,5,2820,2,23,1,16,5,1.0,417
student_qwen_from_both,Student: 0.5B from Both,533,9,3,2591,2,21,1,18,5,1.0,382
student_qwen_from_both,Student: 0.5B from Both,534,9,5,2997,2,23,1,14,5,1.0,429
student_qwen_from_both,Student: 0.5B from Both,535,9,5,2846,3,23,1,14,5,1.0,424
student_qwen_from_both,Student: 0.5B from Both,536,11,7,3561,5,25,1,17,5,1.0,521
student_qwen_from_both,Student: 0.5B from Both,537,9,5,2833,1,23,1,20,5,1.0,418
student_qwen_from_both,Student: 0.5B from Both,538,12,5,2776,2,24,1,15,5,1.0,402
student_qwen_from_both,Student: 0.5B from Both,540,10,5,2760,2,23,1,20,5,1.0,403
student_qwen_from_both,Student: 0.5B from Both,541,8,3,2447,1,21,1,15,5,1.0,351
student_qwen_from_both,Student: 0.5B from Both,542,7,8,2696,2,26,1,16,5,1.0,396
student_qwen_from_both,Student: 0.5B from Both,543,10,5,2978,2,23,1,11,5,1.0,434
student_qwen_from_both,Student: 0.5B from Both,544,10,4,2557,2,22,1,19,5,1.0,381
student_qwen_from_both,Student: 0.5B from Both,545,8,4,2741,3,22,1,15,5,1.0,396
student_qwen_from_both,Student: 0.5B from Both,546,9,5,2658,2,23,1,13,5,1.0,390
student_qwen_from_both,Student: 0.5B from Both,547,8,5,2612,2,23,1,17,5,1.0,381
student_qwen_from_both,Student: 0.5B from Both,548,11,4,2555,2,22,1,11,5,1.0,383
student_qwen_from_both,Student: 0.5B from Both,549,10,8,3233,3,26,1,11,5,1.0,473
student_qwen_from_both,Student: 0.5B from Both,550,11,4,2738,3,22,1,13,5,1.0,393
student_qwen_from_both,Student: 0.5B from Both,551,7,10,2521,2,29,1,22,5,1.0,374
student_qwen_from_both,Student: 0.5B from Both,552,11,5,2627,1,23,1,20,5,1.0,393
student_qwen_from_both,Student: 0.5B from Both,553,9,5,2852,3,23,1,10,5,1.0,422
student_qwen_from_both,Student: 0.5B from Both,554,6,3,2904,3,21,1,10,5,1.0,427
student_qwen_from_both,Student: 0.5B from Both,555,7,4,2498,3,22,1,13,5,1.0,369
student_qwen_from_both,Student: 0.5B from Both,556,9,4,2496,2,22,1,13,5,1.0,368
student_qwen_from_both,Student: 0.5B from Both,557,9,4,2938,1,23,1,9,5,1.0,424
student_qwen_from_both,Student: 0.5B from Both,558,10,5,2792,2,23,1,21,5,1.0,411
student_qwen_from_both,Student: 0.5B from Both,559,12,8,2733,2,26,1,19,5,1.0,401
student_qwen_from_both,Student: 0.5B from Both,560,9,4,2684,4,22,1,15,5,1.0,393
student_qwen_from_both,Student: 0.5B from Both,561,7,5,2732,3,23,1,17,5,1.0,396
student_qwen_from_both,Student: 0.5B from Both,562,9,5,2818,3,23,1,10,5,1.0,416
student_qwen_from_both,Student: 0.5B from Both,563,7,3,2581,1,21,1,13,5,1.0,369
student_qwen_from_both,Student: 0.5B from Both,564,10,5,2614,3,23,1,8,5,1.0,364
student_qwen_from_both,Student: 0.5B from Both,565,13,5,2469,3,23,1,9,5,1.0,357
student_qwen_from_both,Student: 0.5B from Both,566,11,4,2813,2,22,1,12,5,1.0,418
student_qwen_from_both,Student: 0.5B from Both,567,9,4,2502,3,22,1,17,5,1.0,372
student_qwen_from_both,Student: 0.5B from Both,568,9,4,2588,2,22,1,14,5,1.0,379
student_qwen_from_both,Student: 0.5B from Both,569,7,7,2813,3,25,1,15,5,1.0,411
student_qwen_from_both,Student: 0.5B from Both,570,6,4,2516,1,23,1,11,5,1.0,362
student_qwen_from_both,Student: 0.5B from Both,571,10,3,2514,2,21,1,16,5,1.0,369
